"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV"
"ASV1585",0.968698157483867,3.59907818954678,3.66763515672329,0.981307582611964,0.326441084614148,1,"ASV1585"
"ASV1586",0.743494112908466,3.22624193526888,3.67289206145218,0.878392798179127,0.379730591313861,1,"ASV1586"
"ASV1587",0.743494112908466,3.22624193526888,3.67289206145218,0.878392798179127,0.379730591313861,1,"ASV1587"
"ASV1588",0.747249213879793,-3.78414692591617,3.68402188146662,-1.02717818940035,0.304336566258373,1,"ASV1588"
"ASV1589",0.747249213879793,-3.78414692591617,3.68402188146662,-1.02717818940035,0.304336566258373,1,"ASV1589"
"ASV1590",0.758779737709189,-2.50552155376657,3.7310718921745,-0.67152861863145,0.501883834348698,1,"ASV1590"
"ASV1592",0.875103389162594,-3.09183230356162,3.21064991923268,-0.962992659224754,0.335551207168974,1,"ASV1592"
"ASV1594",0.986378098588669,-0.529969967141247,2.40590111023962,-0.220279198045868,0.825653719847237,1,"ASV1594"
"ASV1596",0.803708460945075,1.44008227092681,3.29688068623803,0.43680145203254,0.662255345870631,1,"ASV1596"
"ASV1598",1.86849528492102,-5.07232967029334,3.66384966886918,-1.38442625345457,0.166227974759895,1,"ASV1598"
"ASV1599",1.86849528492102,-5.07232967029334,3.66384966886918,-1.38442625345457,0.166227974759895,1,"ASV1599"
"ASV1603",1.15689462367631,-1.41409880280259,3.21263467195703,-0.440167945377108,0.659815474057137,1,"ASV1603"
"ASV1604",1.16897870410219,-4.40958397820803,3.67203063726214,-1.2008570771337,0.229806646745162,1,"ASV1604"
"ASV1605",1.16897870410219,-4.40958397820803,3.67203063726214,-1.2008570771337,0.229806646745162,1,"ASV1605"
"ASV1606",1.16897870410219,-4.40958397820803,3.67203063726214,-1.2008570771337,0.229806646745162,1,"ASV1606"
"ASV1608",1.0865167393339,-3.67713889054928,3.49676894194879,-1.05158188933695,0.292991420519869,1,"ASV1608"
"ASV1609",1.17481224706449,-4.4166429601501,3.65285339848028,-1.2090939543283,0.226626751612447,1,"ASV1609"
"ASV1611",0.930486123388241,0.138503844771651,2.693307004837,0.0514251975444712,0.958986706596522,1,"ASV1611"
"ASV1612",0.954992996208025,-3.10786417629064,3.70424111365585,-0.839001587891609,0.401468418545518,1,"ASV1612"
"ASV1613",1.03527936044162,0.689919367203525,3.62844780101157,0.190141736918796,0.84919806528404,1,"ASV1613"
"ASV1615",1.95738061148905,-5.13830595997883,3.66322105899623,-1.40267427960976,0.160713990476757,1,"ASV1615"
"ASV1617",0.766466753595453,0,3.76206176940342,0,1,1,"ASV1617"
"ASV1618",0.766466753595453,0,3.76206176940342,0,1,1,"ASV1618"
"ASV1619",0.766466753595453,0,3.76206176940342,0,1,1,"ASV1619"
"ASV1625",0.814552077408353,2.79741475701764,2.94828953198485,0.948826336989488,0.342708944502041,1,"ASV1625"
"ASV1626",0.969890123744833,0,3.76206176940342,0,1,1,"ASV1626"
"ASV1627",0.969890123744833,0,3.76206176940342,0,1,1,"ASV1627"
"ASV1629",0.969890123744833,0,3.76206176940342,0,1,1,"ASV1629"
"ASV1630",0.861522868203404,1.62380263513029,2.99027888962133,0.543027154011015,0.587111106583793,1,"ASV1630"
"ASV1631",0.811604617477236,0,3.76206176940342,0,1,1,"ASV1631"
"ASV1632",0.811604617477236,0,3.76206176940342,0,1,1,"ASV1632"
"ASV1633",0.811604617477236,0,3.76206176940342,0,1,1,"ASV1633"
"ASV1634",0.811604617477236,0,3.76206176940342,0,1,1,"ASV1634"
"ASV1635",0.811604617477236,0,3.76206176940342,0,1,1,"ASV1635"
"ASV1637",0.951111014203813,3.32254747182275,3.44011750008626,0.965823833557848,0.334132340297215,1,"ASV1637"
"ASV1639",0.805043928909032,0,3.76206176940342,0,1,1,"ASV1639"
"ASV1640",0.805043928909032,0,3.76206176940342,0,1,1,"ASV1640"
"ASV1641",0.805043928909032,0,3.76206176940342,0,1,1,"ASV1641"
"ASV1642",0.815981746286566,3.35513074380031,3.6709203805458,0.913975351135636,0.360729797733158,1,"ASV1642"
"ASV1643",0.815981746286566,3.35513074380031,3.6709203805458,0.913975351135636,0.360729797733158,1,"ASV1643"
"ASV1644",0.815981746286566,3.35513074380031,3.6709203805458,0.913975351135636,0.360729797733158,1,"ASV1644"
"ASV1647",1.19104629769794,3.88964744536838,3.66437850721616,1.06147534642194,0.288473931109228,1,"ASV1647"
"ASV1648",1.19104629769794,3.88964744536838,3.66437850721616,1.06147534642194,0.288473931109228,1,"ASV1648"
"ASV1649",1.19104629769794,3.88964744536838,3.66437850721616,1.06147534642194,0.288473931109228,1,"ASV1649"
"ASV1650",1.19104629769794,3.88964744536838,3.66437850721616,1.06147534642194,0.288473931109228,1,"ASV1650"
"ASV1651",0.828764548677353,3.37490392087584,3.67063307152895,0.919433747560627,0.357868744314196,1,"ASV1651"
"ASV1652",0.962960742084173,3.58872125705806,3.66776370324461,0.978449416979447,0.327852097391611,1,"ASV1652"
"ASV1654",0.908154522641125,3.50598111785283,3.66882424478598,0.955614355971241,0.339267105858889,1,"ASV1654"
"ASV1655",0.697025730851687,3.13371654492655,3.67441919921968,0.852846769794813,0.39374428377547,1,"ASV1655"
"ASV1656",0.697025730851687,3.13371654492655,3.67441919921968,0.852846769794813,0.39374428377547,1,"ASV1656"
"ASV1658",0.697025730851687,3.13371654492655,3.67441919921968,0.852846769794813,0.39374428377547,1,"ASV1658"
"ASV1659",0.69743259962114,-3.68636374789831,3.68640366107592,-0.999989172868389,0.31731574758904,1,"ASV1659"
"ASV1660",0.705119615507404,-2.89766194288498,3.71265630160629,-0.780482142026263,0.435107134892216,1,"ASV1660"
"ASV1661",0.826859516543768,1.06917732731469,3.65366472651225,0.292631483002906,0.769803846698766,1,"ASV1661"
"ASV1662",0.978585593102736,-4.15688052165128,3.67626911575139,-1.13073346666616,0.258167290891705,1,"ASV1662"
"ASV1663",0.865783650362925,-1.33040879374536,2.79053659273557,-0.47675733663867,0.63353492894707,1,"ASV1663"
"ASV1664",0.753804854831604,-1.11101603213181,3.02323093513029,-0.367492942474779,0.713251355232726,1,"ASV1664"
"ASV1665",1.74392893259295,-4.97221729590013,3.66485972115042,-1.35672786251675,0.174867695964793,1,"ASV1665"
"ASV1666",1.74392893259295,-4.97221729590013,3.66485972115042,-1.35672786251675,0.174867695964793,1,"ASV1666"
"ASV1667",1.74392893259295,-4.97221729590013,3.66485972115042,-1.35672786251675,0.174867695964793,1,"ASV1667"
"ASV1668",1.35979262768099,-1.44012780509481,3.60985359606325,-0.398943549030728,0.68993479975993,1,"ASV1668"
"ASV1670",1.09104679049537,-4.31043291615523,3.67360683801285,-1.173351723857,0.240654788162259,1,"ASV1670"
"ASV1671",1.09104679049537,-4.31043291615523,3.67360683801285,-1.173351723857,0.240654788162259,1,"ASV1671"
"ASV1672",1.09104679049537,-4.31043291615523,3.67360683801285,-1.173351723857,0.240654788162259,1,"ASV1672"
"ASV1673",1.24872717197275,-4.49831585865558,3.65941085257533,-1.22924591959656,0.218979616941359,1,"ASV1673"
"ASV1674",0.996185095721398,-3.83227828123615,3.45413681707065,-1.10947495255448,0.267225343932804,1,"ASV1674"
"ASV1675",0.908275612444085,0.590933201694108,3.47678377292043,0.169965473923544,0.86503728934913,1,"ASV1675"
"ASV1676",1.10125549067941,-4.32350722543928,3.67339281882459,-1.1769792773817,0.239203777473625,1,"ASV1676"
"ASV1677",1.10125549067941,-4.32350722543928,3.67339281882459,-1.1769792773817,0.239203777473625,1,"ASV1677"
"ASV1682",0.715368970022423,0,3.76206176940342,0,1,1,"ASV1682"
"ASV1683",0.715368970022423,0,3.76206176940342,0,1,1,"ASV1683"
"ASV1684",0.715368970022423,0,3.76206176940342,0,1,1,"ASV1684"
"ASV1685",0.832466944057005,1.25923282418488,3.73846040938523,0.336831927127978,0.736243603653664,1,"ASV1685"
"ASV1686",0.845696576195261,2.30345367833372,3.55694426508608,0.647593413521752,0.517247958425546,1,"ASV1686"
"ASV1687",0.83340687268132,2.2596113302436,3.69481715320591,0.611562422861164,0.540827306268936,1,"ASV1687"
"ASV1688",0.901073153165448,2.85071667665428,3.67974038521588,0.774705924392827,0.438513449468084,1,"ASV1688"
"ASV1691",0.688750311003424,2.40284017591006,3.69058635362866,0.651072741746724,0.514999531406419,1,"ASV1691"
"ASV1692",1.0458967450903,0,3.76206176940342,0,1,1,"ASV1692"
"ASV1693",0.75137433364843,0,3.76206176940342,0,1,1,"ASV1693"
"ASV1695",0.75137433364843,0,3.76206176940342,0,1,1,"ASV1695"
"ASV1697",0.75137433364843,0,3.76206176940342,0,1,1,"ASV1697"
"ASV1698",0.75137433364843,0,3.76206176940342,0,1,1,"ASV1698"
"ASV1701",0.693764628017846,2.23476370914615,3.69559431322399,0.604710235955681,0.545371545712809,1,"ASV1701"
"ASV1703",0.761582963200795,3.25585554470049,3.67242345690782,0.886568660424014,0.375311172943577,1,"ASV1703"
"ASV1704",0.761582963200795,3.25585554470049,3.67242345690782,0.886568660424014,0.375311172943577,1,"ASV1704"
"ASV1705",0.761582963200795,3.25585554470049,3.67242345690782,0.886568660424014,0.375311172943577,1,"ASV1705"
"ASV1706",0.761582963200795,3.25585554470049,3.67242345690782,0.886568660424014,0.375311172943577,1,"ASV1706"
"ASV1707",0.761582963200795,3.25585554470049,3.67242345690782,0.886568660424014,0.375311172943577,1,"ASV1707"
"ASV1708",0.804596925499589,3.33303083555381,3.6712461579514,0.907874517848643,0.36394452213531,1,"ASV1708"
"ASV1709",1.11164321118474,3.78959527812083,3.66542706104364,1.03387551164143,0.301194364505518,1,"ASV1709"
"ASV1711",0.898763359278562,3.48907394443852,3.6690484924288,0.95094789606579,0.341630826323888,1,"ASV1711"
"ASV1712",0.650557348794908,3.03484841683322,3.67616200445703,0.825548061579912,0.409060508339831,1,"ASV1712"
"ASV1713",0.650557348794908,3.03484841683322,3.67616200445703,0.825548061579912,0.409060508339831,1,"ASV1713"
"ASV1714",0.650557348794908,3.03484841683322,3.67616200445703,0.825548061579912,0.409060508339831,1,"ASV1714"
"ASV1715",0.650557348794908,3.03484841683322,3.67616200445703,0.825548061579912,0.409060508339831,1,"ASV1715"
"ASV1717",0.647615985362487,-3.58143181699341,3.68914213460312,-0.970803424297641,0.331646177074174,1,"ASV1717"
"ASV1720",0.673358146801464,-2.71088977090297,3.7211992207558,-0.728498962319026,0.466308203646019,1,"ASV1720"
"ASV1721",0.755917177775037,0.529273321054074,3.47507845279304,0.152305430868382,0.878946041680582,1,"ASV1721"
"ASV1722",0.935444218781283,-0.714247222119303,2.87224555329253,-0.248672061238128,0.803614461976389,1,"ASV1722"
"ASV1724",1.33577555199502,-4.3299535143167,3.67328777072508,-1.17876784629428,0.238490631077109,1,"ASV1724"
"ASV1725",1.20001350504933,-3.73831315958851,3.68511803633246,-1.01443512059358,0.31037517303465,1,"ASV1725"
"ASV1726",1.0556875576282,-3.47131787212501,3.69223312370457,-0.940167577675077,0.347131609720968,1,"ASV1726"
"ASV1727",1.01311487688856,-4.20395393132297,3.6754230360513,-1.14380137744348,0.252706018473009,1,"ASV1727"
"ASV1728",1.01311487688856,-4.20395393132297,3.6754230360513,-1.14380137744348,0.252706018473009,1,"ASV1728"
"ASV1730",1.02259438420231,-4.21700199767558,3.67519329718936,-1.14742318476162,0.251206763606215,1,"ASV1730"
"ASV1731",0.922561174760804,-1.38750700440272,3.49101380692037,-0.397451021721029,0.69103489735019,1,"ASV1731"
"ASV1732",0.875269592330601,-3.32864491262974,3.696598250048,-0.9004616372868,0.367874631984175,1,"ASV1732"
"ASV1734",1.00266344912624,-2.69954073925253,2.77542528354334,-0.972658408518234,0.330723102874456,1,"ASV1734"
"ASV1735",1.69639652995718,-4.93043910068963,3.66530223446923,-1.34516576950266,0.178571707742602,1,"ASV1735"
"ASV1736",1.23556763567654,-3.80271358189869,3.68358678057425,-1.0323398927243,0.301912919090878,1,"ASV1736"
"ASV1737",0.664271186449393,0,3.76206176940342,0,1,1,"ASV1737"
"ASV1738",0.664271186449393,0,3.76206176940342,0,1,1,"ASV1738"
"ASV1739",0.664271186449393,0,3.76206176940342,0,1,1,"ASV1739"
"ASV1741",0.775669979335525,2.95934252395918,3.50568182638613,0.844156050239689,0.398582210097957,1,"ASV1741"
"ASV1742",0.783618186953861,1.95634294656113,2.26179376213462,0.86495195950792,0.387065157050936,1,"ASV1742"
"ASV1744",0.789268648092766,1.77701893468684,3.71253574812444,0.478653689889608,0.63218501620714,1,"ASV1744"
"ASV1745",0.751233623660423,2.46550273886182,2.98537179085549,0.82586120308831,0.408882830900461,1,"ASV1745"
"ASV1747",0.703390668480271,0,3.76206176940342,0,1,1,"ASV1747"
"ASV1750",0.697704738387828,0,3.76206176940342,0,1,1,"ASV1750"
"ASV1751",0.697704738387828,0,3.76206176940342,0,1,1,"ASV1751"
"ASV1752",0.795675117912182,2.98674482902482,3.50389866282946,0.852406167081603,0.39398869845527,1,"ASV1752"
"ASV1753",0.707184180115024,3.14923900399221,3.67415617143398,0.857132592369667,0.391371610547331,1,"ASV1753"
"ASV1754",0.707184180115024,3.14923900399221,3.67415617143398,0.857132592369667,0.391371610547331,1,"ASV1754"
"ASV1758",0.726323773289107,3.18638591806609,3.41396649239674,0.933338369067918,0.3506452904877,1,"ASV1758"
"ASV1759",1.03224012467154,3.68208682369198,3.66663735855025,1.00421352417241,0.315275704753107,1,"ASV1759"
"ASV1760",1.03224012467154,3.68208682369198,3.66663735855025,1.00421352417241,0.315275704753107,1,"ASV1760"
"ASV1761",1.03224012467154,3.68208682369198,3.66663735855025,1.00421352417241,0.315275704753107,1,"ASV1761"
"ASV1763",0.83456597647295,3.38203087498499,3.67053046996211,0.92140111699438,0.356841045814793,1,"ASV1763"
"ASV1764",0.83456597647295,3.38203087498499,3.67053046996211,0.92140111699438,0.356841045814793,1,"ASV1764"
"ASV1765",0.83456597647295,3.38203087498499,3.67053046996211,0.92140111699438,0.356841045814793,1,"ASV1765"
"ASV1767",0.787067252955642,3.29955993740584,3.67174908600061,0.898634372916759,0.368847443706958,1,"ASV1767"
"ASV1769",0.604088966738129,2.92869736516162,3.67816975671994,0.796237683106101,0.425893898626009,1,"ASV1769"
"ASV1770",0.604088966738129,2.92869736516162,3.67816975671994,0.796237683106101,0.425893898626009,1,"ASV1770"
"ASV1772",0.604088966738129,2.92869736516162,3.67816975671994,0.796237683106101,0.425893898626009,1,"ASV1772"
"ASV1773",0.597799371103834,-3.46823774715309,3.69232358800544,-0.939310346043261,0.347571428224483,1,"ASV1773"
"ASV1774",0.597799371103834,-3.46823774715309,3.69232358800544,-0.939310346043261,0.347571428224483,1,"ASV1774"
"ASV1775",0.597799371103834,-3.46823774715309,3.69232358800544,-0.939310346043261,0.347571428224483,1,"ASV1775"
"ASV1777",0.604205217675721,-2.71088994825326,3.72119932869252,-0.728498988847705,0.466308187412476,1,"ASV1777"
"ASV1778",0.738202173984143,-0.978390091910674,3.1716248357263,-0.308482289862831,0.757715374248698,1,"ASV1778"
"ASV1779",0.574361745690718,0.262916213576276,3.6760859021208,0.0715206936335721,0.942983355591679,1,"ASV1779"
"ASV1782",0.816526810261833,-0.428830139382592,3.26776863688915,-0.13123026353262,0.895593156133545,1,"ASV1782"
"ASV1783",1.49479622793682,-4.74836613206597,3.66738626030096,-1.29475484583299,0.195404813230591,1,"ASV1783"
"ASV1785",1.49479622793682,-4.74836613206597,3.66738626030096,-1.29475484583299,0.195404813230591,1,"ASV1785"
"ASV1788",1.49479622793682,-4.74836613206597,3.66738626030096,-1.29475484583299,0.195404813230591,1,"ASV1788"
"ASV1792",0.935182963281749,-4.08898984539119,3.67753833124899,-1.11188231830134,0.26618875205973,1,"ASV1792"
"ASV1793",0.935182963281749,-4.08898984539119,3.67753833124899,-1.11188231830134,0.26618875205973,1,"ASV1793"
"ASV1794",0.935182963281749,-4.08898984539119,3.67753833124899,-1.11188231830134,0.26618875205973,1,"ASV1794"
"ASV1795",0.935182963281749,-4.08898984539119,3.67753833124899,-1.11188231830134,0.26618875205973,1,"ASV1795"
"ASV1797",0.765346734858277,-2.83450994484044,3.7154257948569,-0.762903123718453,0.445521173151947,1,"ASV1797"
"ASV1800",0.999849561840985,-3.5976526135662,3.50344554351308,-1.02688983427402,0.304472341653609,1,"ASV1800"
"ASV1802",0.943933277725211,-4.10200666278565,3.67729039648324,-1.11549706999169,0.264637473333765,1,"ASV1802"
"ASV1804",0.943933277725211,-4.10200666278565,3.67729039648324,-1.11549706999169,0.264637473333765,1,"ASV1804"
"ASV1805",0.943933277725211,-4.10200666278565,3.67729039648324,-1.11549706999169,0.264637473333765,1,"ASV1805"
"ASV1806",0.749834690594572,0.452138142281372,3.65649937451206,0.123653280356901,0.901589804538534,1,"ASV1806"
"ASV1807",0.749834690594572,0.452138142281372,3.65649937451206,0.123653280356901,0.901589804538534,1,"ASV1807"
"ASV1808",1.56590448919124,-4.81407725884246,3.66660388807458,-1.31295264113475,0.18919890695525,1,"ASV1808"
"ASV1809",1.20533196948204,-1.30599421129873,3.22245651437307,-0.405279079942159,0.685272382182578,1,"ASV1809"
"ASV1810",0.613173402876363,0,3.76206176940342,0,1,1,"ASV1810"
"ASV1812",0.613173402876363,0,3.76206176940342,0,1,1,"ASV1812"
"ASV1813",0.613173402876363,0,3.76206176940342,0,1,1,"ASV1813"
"ASV1814",0.626377400927326,1.45745026721912,3.72790447943495,0.390956977374063,0.69582903701657,1,"ASV1814"
"ASV1815",0.811310523457521,2.78195939453082,3.68119708070784,0.755721395388017,0.449816253455446,1,"ASV1815"
"ASV1816",0.694288029998338,0,3.51721286271958,0,1,1,"ASV1816"
"ASV1817",0.660711168034291,2.31354513420809,3.25323998765589,0.711151081071985,0.476990618894461,1,"ASV1817"
"ASV1818",0.775912098995866,0,3.76206176940342,0,1,1,"ASV1818"
"ASV1819",0.775912098995866,0,3.76206176940342,0,1,1,"ASV1819"
"ASV1821",0.648575382312398,2.04445586265268,3.70200336958965,0.552256618523634,0.580772548090519,1,"ASV1821"
"ASV1822",0.649283693981789,0,3.76206176940342,0,1,1,"ASV1822"
"ASV1823",0.649283693981789,0,3.76206176940342,0,1,1,"ASV1823"
"ASV1824",0.649283693981789,0,3.76206176940342,0,1,1,"ASV1824"
"ASV1826",0.649283693981789,0,3.76206176940342,0,1,1,"ASV1826"
"ASV1827",0.649283693981789,0,3.76206176940342,0,1,1,"ASV1827"
"ASV1828",0.618729324214976,1.25923353934208,3.73846056171037,0.336832104700865,0.736243469784638,1,"ASV1828"
"ASV1829",0.798436090642787,2.55706578638008,3.68647070736889,0.693635183718877,0.487911023300323,1,"ASV1829"
"ASV1831",0.652785397029253,3.03410789818921,3.67617550980673,0.825343591483947,0.409176550082308,1,"ASV1831"
"ASV1833",0.770368593667339,3.26640308319159,3.6722588447618,0.889480622492302,0.373744832775472,1,"ASV1833"
"ASV1836",0.7265236181129,3.18410049753167,3.6735755745313,0.866757858367435,0.38607469655578,1,"ASV1836"
"ASV1838",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1838"
"ASV1839",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1839"
"ASV1840",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1840"
"ASV1841",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1841"
"ASV1842",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1842"
"ASV1843",0.55762058468135,2.81410516019193,3.68050784297694,0.76459697418163,0.444511571502218,1,"ASV1843"
"ASV1844",0.547982756845181,-3.345404796246,3.69606392151856,-0.905126336362577,0.365398461235971,1,"ASV1844"
"ASV1845",0.547982756845181,-3.345404796246,3.69606392151856,-0.905126336362577,0.365398461235971,1,"ASV1845"
"ASV1846",0.547982756845181,-3.345404796246,3.69606392151856,-0.905126336362577,0.365398461235971,1,"ASV1846"
"ASV1847",0.623071900933803,0.851397339599727,3.67189647569765,0.231868557633549,0.816640106414686,1,"ASV1847"
"ASV1848",0.580057938635009,0.704377838392658,3.67625584261978,0.191601963668204,0.848054004228677,1,"ASV1848"
"ASV1849",0.659375157257981,1.39192455606016,3.54568985033776,0.392568051581717,0.694638540110414,1,"ASV1849"
"ASV1851",0.593460442340622,1.20838353662043,2.60142719719177,0.464507920085128,0.642283886463383,1,"ASV1851"
"ASV1852",0.589136842291956,-1.11101387099618,3.60974256880796,-0.307782023182631,0.758248201438656,1,"ASV1852"
"ASV1854",1.37022987560875,-4.62191909340176,3.66899482422821,-1.25972352505948,0.207769115828571,1,"ASV1854"
"ASV1855",1.37022987560875,-4.62191909340176,3.66899482422821,-1.25972352505948,0.207769115828571,1,"ASV1855"
"ASV1857",1.00801605847401,-0.672906983606794,3.62354075837522,-0.185704267863271,0.852676681271148,1,"ASV1857"
"ASV1860",0.857251049674937,-3.96405571261953,3.68003354439798,-1.07717923350289,0.281400200831621,1,"ASV1860"
"ASV1861",0.857251049674937,-3.96405571261953,3.68003354439798,-1.07717923350289,0.281400200831621,1,"ASV1861"
"ASV1862",0.857251049674937,-3.96405571261953,3.68003354439798,-1.07717923350289,0.281400200831621,1,"ASV1862"
"ASV1863",0.817433333603466,-3.50723323376147,3.69119949031628,-0.95016084689071,0.342030529642716,1,"ASV1863"
"ASV1864",0.739598209461134,-2.26903745737048,3.27528213850696,-0.692776182758054,0.48845002116662,1,"ASV1864"
"ASV1865",0.86527217124811,-3.97703628155782,3.67976427288616,-1.08078561196489,0.279792490078397,1,"ASV1865"
"ASV1866",0.86527217124811,-3.97703628155782,3.67976427288616,-1.08078561196489,0.279792490078397,1,"ASV1866"
"ASV1868",0.736501273566823,-1.535473351577,3.67257762103909,-0.418091463276567,0.675880246246713,1,"ASV1868"
"ASV1869",0.79526334677755,-3.10786475111667,3.70424124835677,-0.839001712562685,0.401468348585378,1,"ASV1869"
"ASV1870",0.617231570984388,1.15050378687886,2.82723619130724,0.406935858566135,0.684055098310305,1,"ASV1870"
"ASV1872",1.43541244842531,-4.68750955070319,3.6681430127491,-1.27789716333609,0.20128568841075,1,"ASV1872"
"ASV1873",1.05494616002448,-1.49175535487238,3.63299254474227,-0.410613381805937,0.681356049749869,1,"ASV1873"
"ASV1874",0.750573129303813,1.35335174524896,3.67664561246835,0.368094150999878,0.712803032021582,1,"ASV1874"
"ASV1875",0.645232995218287,1.29554293849422,3.04511412692847,0.425449715344825,0.670508870905088,1,"ASV1875"
"ASV1876",0.562075619303332,0,3.76206176940342,0,1,1,"ASV1876"
"ASV1878",0.562075619303332,0,3.76206176940342,0,1,1,"ASV1878"
"ASV1880",0.562075619303332,0,3.76206176940342,0,1,1,"ASV1880"
"ASV1881",0.562075619303332,0,3.76206176940342,0,1,1,"ASV1881"
"ASV1882",0.661692269814783,1.67720247917344,3.59924524568776,0.465987273632685,0.641224609979309,1,"ASV1882"
"ASV1884",0.620378059648041,0,3.25306838788992,0,1,1,"ASV1884"
"ASV1885",0.711252757412878,0,3.76206176940342,0,1,1,"ASV1885"
"ASV1886",0.711252757412878,0,3.76206176940342,0,1,1,"ASV1886"
"ASV1888",0.658490921990345,0,3.76206176940342,0,1,1,"ASV1888"
"ASV1889",0.708481004748614,2.26447156881782,3.69466680201106,0.612902783976416,0.539940622354007,1,"ASV1889"
"ASV1890",0.607771746678834,2.26001945194298,3.60364588010143,0.62714804038386,0.530562199081492,1,"ASV1890"
"ASV1891",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1891"
"ASV1892",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1892"
"ASV1893",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1893"
"ASV1894",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1894"
"ASV1895",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1895"
"ASV1897",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1897"
"ASV1898",0.595176719483307,0,3.76206176940342,0,1,1,"ASV1898"
"ASV1901",0.597219379594327,2.259611889105,3.69481736588543,0.611562538914155,0.540827229465358,1,"ASV1901"
"ASV1903",0.566565305168217,2.35122534332356,3.29668679137142,0.713208591570644,0.475716690618853,1,"ASV1903"
"ASV1905",0.590365547866624,0,3.76206176940342,0,1,1,"ASV1905"
"ASV1906",0.590365547866624,0,3.76206176940342,0,1,1,"ASV1906"
"ASV1907",0.590365547866624,0,3.76206176940342,0,1,1,"ASV1907"
"ASV1911",0.598386613943482,2.90898387140722,3.67855900059899,0.790794403714481,0.429063976150185,1,"ASV1911"
"ASV1914",0.629110872728335,2.97880042746763,3.67720385526365,0.81007214848959,0.417898710491125,1,"ASV1914"
"ASV1916",0.873433951645152,3.43956916812752,3.66972031087094,0.937283737384117,0.348612625984108,1,"ASV1916"
"ASV1917",0.873433951645152,3.43956916812752,3.66972031087094,0.937283737384117,0.348612625984108,1,"ASV1917"
"ASV1918",0.873433951645152,3.43956916812752,3.66972031087094,0.937283737384117,0.348612625984108,1,"ASV1918"
"ASV1920",0.706171210861727,3.14069520102939,3.6743005987327,0.854773613817182,0.392676488399628,1,"ASV1920"
"ASV1923",0.665979983270159,3.05859005149354,3.67573263290063,0.832103517028636,0.405350516829754,1,"ASV1923"
"ASV1924",0.665979983270159,3.05859005149354,3.67573263290063,0.832103517028636,0.405350516829754,1,"ASV1924"
"ASV1925",0.665979983270159,3.05859005149354,3.67573263290063,0.832103517028636,0.405350516829754,1,"ASV1925"
"ASV1926",0.511152202624571,2.68961552344358,3.68326504242153,0.730225898073118,0.465252114701496,1,"ASV1926"
"ASV1928",0.511152202624571,2.68961552344358,3.68326504242153,0.730225898073118,0.465252114701496,1,"ASV1928"
"ASV1929",0.511152202624571,2.68961552344358,3.68326504242153,0.730225898073118,0.465252114701496,1,"ASV1929"
"ASV1930",0.511152202624571,2.68961552344358,3.68326504242153,0.730225898073118,0.465252114701496,1,"ASV1930"
"ASV1932",0.511152202624571,2.68961552344358,3.68326504242153,0.730225898073118,0.465252114701496,1,"ASV1932"
"ASV1933",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1933"
"ASV1934",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1934"
"ASV1935",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1935"
"ASV1936",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1936"
"ASV1938",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1938"
"ASV1939",0.498166142586529,-3.21107230620138,3.70052688257451,-0.86773381415551,0.385540070119242,1,"ASV1939"
"ASV1940",0.666857938675486,-3.60951650983153,3.68838993814622,-0.978615756566581,0.327769870940498,1,"ASV1940"
"ASV1941",0.505853158472793,-2.08917362269179,3.74383287430712,-0.558030684817479,0.576823431081376,1,"ASV1941"
"ASV1942",0.709305515631017,-0.0688192047027931,2.59450076444284,-0.0265250277224612,0.978838571383887,1,"ASV1942"
"ASV1943",0.614300970550231,-0.360203802604054,3.0981642150619,-0.116263625037338,0.907443613079315,1,"ASV1943"
"ASV1944",0.560515175402407,0.015990317773443,3.37359322073961,0.0047398476126702,0.996218162929854,1,"ASV1944"
"ASV1945",0.592412251724321,1.6744120723581,2.60244131445934,0.643400511302582,0.519964251753129,1,"ASV1945"
"ASV1947",1.24566352328068,-4.48330563518878,3.67092617540787,-1.22130095266507,0.221972092847376,1,"ASV1947"
"ASV1948",1.24566352328068,-4.48330563518878,3.67092617540787,-1.22130095266507,0.221972092847376,1,"ASV1948"
