"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASV1772",0.604088966738129,2.45435992184126e-07,3.67816975671994,0.796237683106101,0.425893898626009,1
"ASV1773",0.597799371103834,-1.79060813481492e-08,3.69232358800544,-0.939310346043261,0.347571428224483,1
"ASV1774",0.597799371103834,-1.79060813481492e-08,3.69232358800544,-0.939310346043261,0.347571428224483,1
"ASV1775",0.597799371103834,-1.79060813481492e-08,3.69232358800544,-0.939310346043261,0.347571428224483,1
"ASV1777",0.604205217675721,-2.0856709895263e-07,3.72119932869252,-0.728498988847705,0.466308187412476,1
"ASV1778",0.738202173984143,2.62651675064301e-07,3.1716248357263,-0.308482289862831,0.757715374248698,1
"ASV1779",0.574361745690718,2.11912192459271e-07,3.6760859021208,0.0715206936335721,0.942983355591679,1
"ASV1782",0.816526810261833,1.76334026799573e-08,3.26776863688915,-0.13123026353262,0.895593156133545,1
"ASV1783",1.49479622793682,-1.92386683086857e-08,3.66738626030096,-1.29475484583299,0.195404813230591,1
"ASV1785",1.49479622793682,-1.92386683086857e-08,3.66738626030096,-1.29475484583299,0.195404813230591,1
"ASV1788",1.49479622793682,-1.92386683086857e-08,3.66738626030096,-1.29475484583299,0.195404813230591,1
"ASV1792",0.935182963281749,-1.95361538618799e-08,3.67753833124899,-1.11188231830134,0.26618875205973,1
"ASV1793",0.935182963281749,-1.95361538618799e-08,3.67753833124899,-1.11188231830134,0.26618875205973,1
"ASV1794",0.935182963281749,-1.95361538618799e-08,3.67753833124899,-1.11188231830134,0.26618875205973,1
"ASV1795",0.935182963281749,-1.95361538618799e-08,3.67753833124899,-1.11188231830134,0.26618875205973,1
"ASV1797",0.765346734858277,-2.17465690730801e-07,3.7154257948569,-0.762903123718453,0.445521173151947,1
"ASV1800",0.999849561840985,-2.36489357621055e-07,3.50344554351308,-1.02688983427402,0.304472341653609,1
"ASV1802",0.943933277725211,-1.63021049119318e-08,3.67729039648324,-1.11549706999169,0.264637473333765,1
"ASV1804",0.943933277725211,-1.63021049119318e-08,3.67729039648324,-1.11549706999169,0.264637473333765,1
"ASV1805",0.943933277725211,-1.63021049119318e-08,3.67729039648324,-1.11549706999169,0.264637473333765,1
"ASV1806",0.749834690594572,2.17991081249437e-07,3.65649937451206,0.123653280356901,0.901589804538534,1
"ASV1807",0.749834690594572,2.17991081249437e-07,3.65649937451206,0.123653280356901,0.901589804538534,1
"ASV1808",1.56590448919124,-1.88164585211431e-08,3.66660388807458,-1.31295264113475,0.18919890695525,1
"ASV1809",1.20533196948204,1.29521180614303e-07,3.22245651437307,-0.405279079942159,0.685272382182578,1
"ASV1810",0.613173402876363,-2.25145152315395e-07,3.76206176940342,0,1,1
"ASV1812",0.613173402876363,-2.25145152315395e-07,3.76206176940342,0,1,1
"ASV1813",0.613173402876363,-2.25145152315395e-07,3.76206176940342,0,1,1
"ASV1814",0.626377400927326,-7.12607895385142e-08,3.72790447943495,0.390956977374063,0.69582903701657,1
"ASV1815",0.811310523457521,9.42025550705756e-08,3.68119708070784,0.755721395388017,0.449816253455446,1
"ASV1816",0.694288029998338,-2.61938324669023e-07,3.51721286271958,0,1,1
"ASV1817",0.660711168034291,6.7913341856225e-08,3.25323998765589,0.711151081071985,0.476990618894461,1
"ASV1818",0.775912098995866,-2.28030466922778e-07,3.76206176940342,0,1,1
"ASV1819",0.775912098995866,-2.28030466922778e-07,3.76206176940342,0,1,1
"ASV1821",0.648575382312398,6.36534257722156e-08,3.70200336958965,0.552256618523634,0.580772548090519,1
"ASV1822",0.649283693981789,-2.26102442535507e-07,3.76206176940342,0,1,1
"ASV1823",0.649283693981789,-2.26102442535507e-07,3.76206176940342,0,1,1
"ASV1824",0.649283693981789,-2.26102442535507e-07,3.76206176940342,0,1,1
"ASV1826",0.649283693981789,-2.26102442535507e-07,3.76206176940342,0,1,1
"ASV1827",0.649283693981789,-2.26102442535507e-07,3.76206176940342,0,1,1
"ASV1828",0.618729324214976,-8.42977764296993e-08,3.73846056171037,0.336832104700865,0.736243469784638,1
"ASV1829",0.798436090642787,4.77849238815602e-08,3.68647070736889,0.693635183718877,0.487911023300323,1
"ASV1831",0.652785397029253,2.42104251529465e-07,3.67617550980673,0.825343591483947,0.409176550082308,1
"ASV1833",0.770368593667339,2.39849287002389e-07,3.6722588447618,0.889480622492302,0.373744832775472,1
"ASV1836",0.7265236181129,2.46543476856955e-07,3.6735755745313,0.866757858367435,0.38607469655578,1
"ASV1838",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1839",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1840",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1841",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1842",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1843",0.55762058468135,2.39893162383964e-07,3.68050784297694,0.76459697418163,0.444511571502218,1
"ASV1844",0.547982756845181,-1.87741068162393e-08,3.69606392151856,-0.905126336362577,0.365398461235971,1
"ASV1845",0.547982756845181,-1.87741068162393e-08,3.69606392151856,-0.905126336362577,0.365398461235971,1
"ASV1846",0.547982756845181,-1.87741068162393e-08,3.69606392151856,-0.905126336362577,0.365398461235971,1
"ASV1847",0.623071900933803,2.18483091375015e-07,3.67189647569765,0.231868557633549,0.816640106414686,1
"ASV1848",0.580057938635009,2.16006665978072e-07,3.67625584261978,0.191601963668204,0.848054004228677,1
"ASV1849",0.659375157257981,2.40194524554415e-07,3.54568985033776,0.392568051581717,0.694638540110414,1
"ASV1851",0.593460442340622,2.23799430806824e-07,2.60142719719177,0.464507920085128,0.642283886463383,1
"ASV1852",0.589136842291956,-2.36002292631044e-07,3.60974256880796,-0.307782023182631,0.758248201438656,1
"ASV1854",1.37022987560875,-1.89503222616138e-08,3.66899482422821,-1.25972352505948,0.207769115828571,1
"ASV1855",1.37022987560875,-1.89503222616138e-08,3.66899482422821,-1.25972352505948,0.207769115828571,1
"ASV1857",1.00801605847401,2.19509105011828e-07,3.62354075837522,-0.185704267863271,0.852676681271148,1
"ASV1860",0.857251049674937,-1.83595260134303e-08,3.68003354439798,-1.07717923350289,0.281400200831621,1
"ASV1861",0.857251049674937,-1.83595260134303e-08,3.68003354439798,-1.07717923350289,0.281400200831621,1
"ASV1862",0.857251049674937,-1.83595260134303e-08,3.68003354439798,-1.07717923350289,0.281400200831621,1
"ASV1863",0.817433333603466,-2.01101400077738e-07,3.69119949031628,-0.95016084689071,0.342030529642716,1
"ASV1864",0.739598209461134,-1.54311738625289e-07,3.27528213850696,-0.692776182758054,0.48845002116662,1
"ASV1865",0.86527217124811,-1.84039722948018e-08,3.67976427288616,-1.08078561196489,0.279792490078397,1
"ASV1866",0.86527217124811,-1.84039722948018e-08,3.67976427288616,-1.08078561196489,0.279792490078397,1
"ASV1868",0.736501273566823,2.44863129444202e-07,3.67257762103909,-0.418091463276567,0.675880246246713,1
"ASV1869",0.79526334677755,-2.14987226734086e-07,3.70424124835677,-0.839001712562685,0.401468348585378,1
"ASV1870",0.617231570984388,-6.55748672651826e-07,2.82723619130724,0.406935858566135,0.684055098310305,1
"ASV1872",1.43541244842531,-2.34465012176317e-08,3.6681430127491,-1.27789716333609,0.20128568841075,1
"ASV1873",1.05494616002448,2.02347233259069e-07,3.63299254474227,-0.410613381805937,0.681356049749869,1
"ASV1874",0.750573129303813,2.21584951194859e-07,3.67664561246835,0.368094150999878,0.712803032021582,1
"ASV1875",0.645232995218287,4.27197085097072e-08,3.04511412692847,0.425449715344825,0.670508870905088,1
"ASV1876",0.562075619303332,-2.23201299445378e-07,3.76206176940342,0,1,1
"ASV1878",0.562075619303332,-2.23201299445378e-07,3.76206176940342,0,1,1
"ASV1880",0.562075619303332,-2.23201299445378e-07,3.76206176940342,0,1,1
"ASV1881",0.562075619303332,-2.23201299445378e-07,3.76206176940342,0,1,1
"ASV1882",0.661692269814783,-4.82902818336409e-08,3.59924524568776,0.465987273632685,0.641224609979309,1
"ASV1884",0.620378059648041,-1.89908000103916e-07,3.25306838788992,0,1,1
"ASV1885",0.711252757412878,-2.26905800435932e-07,3.76206176940342,0,1,1
"ASV1886",0.711252757412878,-2.26905800435932e-07,3.76206176940342,0,1,1
"ASV1888",0.658490921990345,-2.25897215400834e-07,3.76206176940342,0,1,1
"ASV1889",0.708481004748614,2.90299120389702e-08,3.69466680201106,0.612902783976416,0.539940622354007,1
"ASV1890",0.607771746678834,7.1094625896495e-08,3.60364588010143,0.62714804038386,0.530562199081492,1
"ASV1891",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1892",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1893",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1894",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1895",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1897",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1898",0.595176719483307,-2.28071977661697e-07,3.76206176940342,0,1,1
"ASV1901",0.597219379594327,7.37121011866314e-08,3.69481736588543,0.611562538914155,0.540827229465358,1
"ASV1903",0.566565305168217,1.32548435438382e-07,3.29668679137142,0.713208591570644,0.475716690618853,1
"ASV1905",0.590365547866624,-2.24547204280789e-07,3.76206176940342,0,1,1
"ASV1906",0.590365547866624,-2.24547204280789e-07,3.76206176940342,0,1,1
"ASV1907",0.590365547866624,-2.24547204280789e-07,3.76206176940342,0,1,1
"ASV1911",0.598386613943482,2.97934618075647e-07,3.67855900059899,0.790794403714481,0.429063976150185,1
"ASV1914",0.629110872728335,2.42173148753469e-07,3.67720385526365,0.81007214848959,0.417898710491125,1
"ASV1916",0.873433951645152,2.46163930633882e-07,3.66972031087094,0.937283737384117,0.348612625984108,1
"ASV1917",0.873433951645152,2.46163930633882e-07,3.66972031087094,0.937283737384117,0.348612625984108,1
"ASV1918",0.873433951645152,2.46163930633882e-07,3.66972031087094,0.937283737384117,0.348612625984108,1
"ASV1920",0.706171210861727,2.46250855908618e-07,3.6743005987327,0.854773613817182,0.392676488399628,1
"ASV1923",0.665979983270159,2.40793142811852e-07,3.67573263290063,0.832103517028636,0.405350516829754,1
"ASV1924",0.665979983270159,2.40793142811852e-07,3.67573263290063,0.832103517028636,0.405350516829754,1
"ASV1925",0.665979983270159,2.40793142811852e-07,3.67573263290063,0.832103517028636,0.405350516829754,1
"ASV1926",0.511152202624571,2.34843184793953e-07,3.68326504242153,0.730225898073118,0.465252114701496,1
"ASV1928",0.511152202624571,2.34843184793953e-07,3.68326504242153,0.730225898073118,0.465252114701496,1
"ASV1929",0.511152202624571,2.34843184793953e-07,3.68326504242153,0.730225898073118,0.465252114701496,1
"ASV1930",0.511152202624571,2.34843184793953e-07,3.68326504242153,0.730225898073118,0.465252114701496,1
"ASV1932",0.511152202624571,2.34843184793953e-07,3.68326504242153,0.730225898073118,0.465252114701496,1
"ASV1933",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1934",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1935",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1936",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1938",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1939",0.498166142586529,-1.76509477471542e-08,3.70052688257451,-0.86773381415551,0.385540070119242,1
"ASV1940",0.666857938675486,-1.80219475177299e-08,3.68838993814622,-0.978615756566581,0.327769870940498,1
"ASV1941",0.505853158472793,-2.12709742889478e-07,3.74383287430712,-0.558030684817479,0.576823431081376,1
"ASV1942",0.709305515631017,2.10136707719186e-07,2.59450076444284,-0.0265250277224612,0.978838571383887,1
"ASV1943",0.614300970550231,-1.31747705350859e-07,3.0981642150619,-0.116263625037338,0.907443613079315,1
"ASV1944",0.560515175402407,-1.71114980846902e-07,3.37359322073961,0.0047398476126702,0.996218162929854,1
"ASV1945",0.592412251724321,1.87829605715772e-07,2.60244131445934,0.643400511302582,0.519964251753129,1
"ASV1947",1.24566352328068,-1.8843591078241e-08,3.67092617540787,-1.22130095266507,0.221972092847376,1
"ASV1948",1.24566352328068,-1.8843591078241e-08,3.67092617540787,-1.22130095266507,0.221972092847376,1
"ASV1949",0.806891704243354,-8.87002386129151e-08,2.86684955139829,-0.298686817374505,0.765179016370819,1
"ASV1950",0.877692363602655,-1.84274721770065e-08,3.39311026460048,-1.17613795828649,0.239539751743627,1
"ASV1952",0.779319136068124,-1.82070954985271e-08,3.68302119523023,-1.03916191484462,0.298729439697121,1
"ASV1953",0.779319136068124,-1.82070954985271e-08,3.68302119523023,-1.03916191484462,0.298729439697121,1
"ASV1954",0.779319136068124,-1.82070954985271e-08,3.68302119523023,-1.03916191484462,0.298729439697121,1
"ASV1955",0.779319136068124,-1.82070954985271e-08,3.68302119523023,-1.03916191484462,0.298729439697121,1
"ASV1956",0.72622884797283,-2.14098687861284e-07,3.70471413056845,-0.835484451400771,0.403444997832672,1
"ASV1958",0.786611064771009,-1.79696906822455e-08,3.6827265542732,-1.04275819811246,0.297060296132449,1
"ASV1960",1.30492040765937,-1.11911987920435e-08,3.66999138075892,-1.23944502466625,0.215180736043986,1
"ASV1961",1.30492040765937,-1.11911987920435e-08,3.66999138075892,-1.23944502466625,0.215180736043986,1
"ASV1962",1.30492040765937,-1.11911987920435e-08,3.66999138075892,-1.23944502466625,0.215180736043986,1
"ASV1963",1.30492040765937,-1.11911987920435e-08,3.66999138075892,-1.23944502466625,0.215180736043986,1
"ASV1966",0.510977835730302,-2.19482835251105e-07,3.76206176940342,0,1,1
"ASV1967",0.510977835730302,-2.19482835251105e-07,3.76206176940342,0,1,1
"ASV1968",0.550276633428046,-6.51042755517736e-08,3.73804521664988,0.339295311432069,0.734387274330027,1
"ASV1970",0.530783832806747,6.2130294268462e-08,3.7022206960497,0.550594034047642,0.581911999500025,1
"ASV1971",0.646593415829889,-2.25623385940011e-07,3.76206176940342,0,1,1
"ASV1972",0.646593415829889,-2.25623385940011e-07,3.76206176940342,0,1,1
"ASV1973",0.646593415829889,-2.25623385940011e-07,3.76206176940342,0,1,1
"ASV1975",0.592020537251259,-1.12853920008201e-07,3.75433409268938,0.246672924764747,0.805161362061323,1
"ASV1977",0.541069744984824,-2.23267856622772e-07,3.76206176940342,0,1,1
"ASV1979",0.541069744984824,-2.23267856622772e-07,3.76206176940342,0,1,1
"ASV1980",0.541069744984824,-2.23267856622772e-07,3.76206176940342,0,1,1
"ASV1982",0.541069744984824,-2.23267856622772e-07,3.76206176940342,0,1,1
"ASV1983",0.541069744984824,-2.23267856622772e-07,3.76206176940342,0,1,1
"ASV1984",0.518153967659714,-9.7947127814583e-08,3.75433414682008,0.246673033429643,0.805161277957362,1
"ASV1985",0.542236979333979,5.18565108139849e-08,3.7279046001409,0.390956993979812,0.695829024741948,1
"ASV1986",0.510515375218011,-5.31057775221688e-08,3.73846067223914,0.336832233546022,0.736243372650583,1
"ASV1987",0.692846417073104,1.19923649628036e-07,3.68647080253079,0.693635240739865,0.487910987531984,1
"ASV1989",0.747069103635927,-2.27699109813473e-07,3.76206176940342,0,1,1
"ASV1990",0.747069103635927,-2.27699109813473e-07,3.76206176940342,0,1,1
"ASV1992",0.536695952606021,-2.23124127801374e-07,3.76206176940342,0,1,1
"ASV1993",0.536695952606021,-2.23124127801374e-07,3.76206176940342,0,1,1
"ASV1994",0.536695952606021,-2.23124127801374e-07,3.76206176940342,0,1,1
"ASV1995",0.536695952606021,-2.23124127801374e-07,3.76206176940342,0,1,1
"ASV1996",0.536695952606021,-2.23124127801374e-07,3.76206176940342,0,1,1
"ASV1998",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV1999",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV2000",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV2001",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV2002",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV2003",0.543987830857711,2.36773216614772e-07,3.68141502513603,0.752960769246973,0.451473488856505,1
"ASV2004",0.559391026650097,2.62303383733392e-07,3.48611022705677,0.806182718302873,0.420137501785963,1
"ASV2006",0.794030865131957,2.45604866794637e-07,3.67172582440286,0.899057097550868,0.368622248457354,1
"ASV2007",0.794030865131957,2.45604866794637e-07,3.67172582440286,0.899057097550868,0.368622248457354,1
"ASV2009",0.794030865131957,2.45604866794637e-07,3.67172582440286,0.899057097550868,0.368622248457354,1
"ASV2011",0.641973828056115,2.42848000168396e-07,3.67674945851121,0.816748763282737,0.414072018096184,1
"ASV2012",0.641973828056115,2.42848000168396e-07,3.67674945851121,0.816748763282737,0.414072018096184,1
"ASV2014",0.605436348427417,2.4566239213574e-07,3.67831894356252,0.794142702392062,0.42711236038074,1
"ASV2015",0.605436348427417,2.4566239213574e-07,3.67831894356252,0.794142702392062,0.42711236038074,1
"ASV2016",0.605436348427417,2.4566239213574e-07,3.67831894356252,0.794142702392062,0.42711236038074,1
"ASV2018",0.464683820567791,3.08194351209619e-07,3.68656533822602,0.692609120407531,0.488554885158086,1
"ASV2019",0.464683820567791,3.08194351209619e-07,3.68656533822602,0.692609120407531,0.488554885158086,1
"ASV2020",0.464683820567791,3.08194351209619e-07,3.68656533822602,0.692609120407531,0.488554885158086,1
"ASV2024",0.448349528327876,-1.75071205584477e-08,3.70594375920402,-0.82647914208183,0.408532345237233,1
"ASV2026",0.537108945091504,2.03957351381681e-07,3.69229019786051,-0.116837229342382,0.906989041029109,1
"ASV2027",0.563727497201668,-1.79541875857369e-08,3.69520716168681,-0.912709713078422,0.361395234097783,1
"ASV2028",0.463761452335673,-2.0331371054231e-07,3.73655998548955,-0.619681300558773,0.535467629154194,1
"ASV2029",0.520737756281406,-1.22716305127963e-07,3.40242963562363,-0.104774413505695,0.916554813343953,1
"ASV2030",0.56057710634805,1.40677994879572e-07,3.06832349483546,0.326878764774699,0.74375958285292,1
"ASV2032",0.775367837993963,2.3753077938549e-07,3.51732467390477,0.204492477651805,0.837968669764977,1
"ASV2034",1.12109717095261,-1.84160027730079e-08,3.67328798039612,-1.17876810494197,0.238490528056553,1
"ASV2035",1.12109717095261,-1.84160027730079e-08,3.67328798039612,-1.17876810494197,0.238490528056553,1
"ASV2036",1.12109717095261,-1.84160027730079e-08,3.67328798039612,-1.17876810494197,0.238490528056553,1
"ASV2038",0.701387222461312,-1.80425767310685e-08,3.68666272923939,-0.99713756383941,0.318697741960538,1
"ASV2040",0.701387222461312,-1.80425767310685e-08,3.68666272923939,-0.99713756383941,0.318697741960538,1
"ASV2041",0.701387222461312,-1.80425767310685e-08,3.68666272923939,-0.99713756383941,0.318697741960538,1
"ASV2043",0.707949958293908,-1.81615878423824e-08,3.6863374639849,-1.00072100420199,0.3169617098324,1
"ASV2044",0.707949958293908,-1.81615878423824e-08,3.6863374639849,-1.00072100420199,0.3169617098324,1
"ASV2046",0.546986336192299,2.048520662692e-07,3.68984347351665,-0.117339166433501,0.906591289063391,1
"ASV2047",1.17442836689343,-1.87349330873883e-08,3.67225230804182,-1.19687476871399,0.231355369933245,1
"ASV2048",0.459880052157272,-2.20583361240936e-07,3.76206176940342,0,1,1
"ASV2050",0.459880052157272,-2.20583361240936e-07,3.76206176940342,0,1,1
"ASV2052",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2053",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2054",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2055",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2057",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2058",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2059",0.5819340742469,-2.24075657142821e-07,3.76206176940342,0,1,1
"ASV2064",0.486962770486342,-2.21385195396115e-07,3.76206176940342,0,1,1
"ASV2066",0.486962770486342,-2.21385195396115e-07,3.76206176940342,0,1,1
"ASV2067",0.486962770486342,-2.21385195396115e-07,3.76206176940342,0,1,1
"ASV2070",0.486962770486342,-2.21385195396115e-07,3.76206176940342,0,1,1
"ASV2071",0.486962770486342,-2.21385195396115e-07,3.76206176940342,0,1,1
"ASV2073",0.672362193272334,-2.26098016820237e-07,3.76206176940342,0,1,1
"ASV2075",0.672362193272334,-2.26098016820237e-07,3.76206176940342,0,1,1
"ASV2076",0.672362193272334,-2.26098016820237e-07,3.76206176940342,0,1,1
"ASV2078",0.483026357345419,-2.21290355754907e-07,3.76206176940342,0,1,1
"ASV2080",0.483026357345419,-2.21290355754907e-07,3.76206176940342,0,1,1
"ASV2081",0.483026357345419,-2.21290355754907e-07,3.76206176940342,0,1,1
"ASV2083",0.483026357345419,-2.21290355754907e-07,3.76206176940342,0,1,1
"ASV2084",0.534493339850606,-4.45135240845644e-08,3.76059071808105,0.169564973056613,0.86535227102221,1
"ASV2085",0.485943108646095,-1.66492704878118e-08,3.72790469876699,0.390957006322343,0.695829015618606,1
"ASV2086",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2087",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2088",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2089",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2090",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2091",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2092",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2093",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2094",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2095",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2096",0.48958904777194,2.41614893969911e-07,3.68489935147138,0.711158252519942,0.47698617537938,1
"ASV2097",0.518984846931461,2.37548003011901e-07,3.68300036636725,0.733400776343127,0.463314025842124,1
"ASV2098",0.514168454799822,2.37267133022951e-07,3.68329438907297,0.729875413742125,0.465466342015366,1
"ASV2099",0.526458158313763,2.39098841675733e-07,3.68254377814814,0.738937316145351,0.459945061597945,1
"ASV2102",0.714627778618761,2.41571470580065e-07,3.67417878106771,0.856762386748217,0.391576216864927,1
"ASV2104",0.714627778618761,2.41571470580065e-07,3.67417878106771,0.856762386748217,0.391576216864927,1
"ASV2105",0.577776445250504,2.38100431384057e-07,3.67974072914075,0.774706271032568,0.438513244591061,1
"ASV2106",0.577776445250504,2.38100431384057e-07,3.67974072914075,0.774706271032568,0.438513244591061,1
"ASV2107",0.577776445250504,2.38100431384057e-07,3.67974072914075,0.774706271032568,0.438513244591061,1
"ASV2109",0.544892713584675,2.38611109941059e-07,3.6814768113844,0.752180364456714,0.451942600203661,1
"ASV2113",0.544892713584675,2.38611109941059e-07,3.6814768113844,0.752180364456714,0.451942600203661,1
"ASV2115",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2116",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2117",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2118",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2119",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2120",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2121",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2122",0.418215438511012,2.33365934886987e-07,3.69058677709264,0.651073046380494,0.514999334767137,1
"ASV2123",0.398532914069223,-1.73704132205245e-08,3.71265700289165,-0.780482378940087,0.435106995494818,1
"ASV2124",0.398532914069223,-1.73704132205245e-08,3.71265700289165,-0.780482378940087,0.435106995494818,1
"ASV2125",0.398532914069223,-1.73704132205245e-08,3.71265700289165,-0.780482378940087,0.435106995494818,1
"ASV2130",0.498094098488982,-2.10650379285072e-07,3.7438328699294,-0.558030856252745,0.57682331401803,1
"ASV2131",0.441235687374081,-6.24627176903965e-08,3.42729037168017,-0.188022126725206,0.850859305894953,1
"ASV2132",0.417788346020152,-2.19210242608788e-07,3.71715448940224,-0.29888815140001,0.76502538792271,1
"ASV2133",0.509280482443885,-2.52195030315043e-07,3.34182142505188,-0.726604695890214,0.467468150744999,1
"ASV2136",0.996530818624544,4.75986265253916e-09,3.67624216512926,-1.13114334002796,0.257994765219189,1
"ASV2137",0.996530818624544,4.75986265253916e-09,3.67624216512926,-1.13114334002796,0.257994765219189,1
"ASV2139",0.623455308854499,-1.58340821414666e-08,3.69119982804286,-0.950161042290531,0.342030430371709,1
"ASV2140",0.623455308854499,-1.58340821414666e-08,3.69119982804286,-0.950161042290531,0.342030430371709,1
"ASV2141",0.623455308854499,-1.58340821414666e-08,3.69119982804286,-0.950161042290531,0.342030430371709,1
"ASV2143",0.626372080335653,-1.79438375594406e-08,3.69101755289878,-0.951948332034051,0.341123186068121,1
"ASV2146",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2147",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2148",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2150",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2151",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2152",0.629288851816807,-1.7942287201248e-08,3.69083681182269,-0.953728281816241,0.340221200386177,1
"ASV2153",0.422971608798452,3.81635546716529e-08,3.41284898970243,0.201449220396843,0.840347331662971,1
"ASV2154",1.0439363261275,-1.86406626163906e-08,3.67508123903935,-1.1492015009862,0.250472902101386,1
"ASV2155",1.0439363261275,-1.86406626163906e-08,3.67508123903935,-1.1492015009862,0.250472902101386,1
"ASV2156",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2158",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2159",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2160",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2161",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2162",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2163",0.408782268584242,-2.18259391813164e-07,3.76206176940342,0,1,1
"ASV2165",0.418685267122464,-4.24164722116958e-08,3.74691790961453,0.289690027246836,0.772053386446379,1
"ASV2166",0.456011524932799,8.04320133758252e-08,3.7066163130022,0.518346188507688,0.604216752198234,1
